t_s,rtt_ms,owd_ms,capacity_mbps,udp_sat_mbps,loss_p,reconfig
22.9500,26.000,13.000,408.0000,408.0000,0.000100,0
23.0000,36.000,18.000,400.8000,400.8000,0.000100,0
23.0500,22.000,11.000,391.2000,391.2000,0.000100,0
23.1000,28.000,14.000,348.0000,348.0000,0.000100,0
23.1500,28.000,14.000,360.0000,360.0000,0.000100,0
23.2000,22.000,11.000,393.6000,393.6000,0.000100,0
23.2500,28.000,14.000,391.2000,391.2000,0.000100,0
23.3000,22.000,11.000,345.6000,345.6000,0.000100,0
23.3500,24.000,12.000,271.2000,271.2000,0.000100,0
23.4000,28.000,14.000,273.6000,273.6000,0.000100,0
23.4500,28.000,14.000,302.4000,302.4000,0.000100,0
23.5000,28.000,14.000,295.2000,295.2000,0.000100,0
23.5500,28.000,14.000,307.2000,307.2000,0.000100,0
23.6000,28.000,14.000,400.8000,400.8000,0.000100,0
23.6500,32.000,16.000,408.0000,408.0000,0.000100,0
23.7000,28.000,14.000,403.2000,403.2000,0.000100,0
23.7500,22.000,11.000,405.6000,405.6000,0.000100,0
23.8000,28.000,14.000,403.2000,403.2000,0.000100,0
23.8500,30.000,15.000,410.4000,410.4000,0.000100,0
23.9000,26.000,13.000,400.8000,400.8000,0.000100,0
23.9500,22.000,11.000,410.4000,410.4000,0.000100,0
24.0000,22.000,11.000,400.8000,400.8000,0.000100,0
24.0500,24.000,12.000,391.2000,391.2000,0.000100,0
24.1000,28.000,14.000,132.0000,132.0000,0.000100,0
24.1500,28.000,14.000,52.8000,52.8000,0.000100,0
24.2000,32.000,16.000,127.2000,127.2000,0.000100,0
24.2500,28.000,14.000,235.2000,235.2000,0.000100,0
24.3000,28.000,14.000,338.4000,338.4000,0.000100,0
24.3500,24.000,12.000,350.4000,350.4000,0.000100,0
24.4000,26.000,13.000,398.4000,398.4000,0.000100,0
24.4500,26.000,13.000,441.6000,441.6000,0.000100,0
24.5000,24.000,12.000,429.6000,429.6000,0.000100,0
24.5500,26.000,13.000,448.8000,448.8000,0.000100,0
24.6000,32.000,16.000,432.0000,432.0000,0.000100,0
24.6500,22.000,11.000,448.8000,448.8000,0.000100,0
24.7000,32.000,16.000,420.0000,420.0000,0.000100,0
24.7500,28.000,14.000,460.8000,460.8000,0.000100,0
24.8000,22.000,11.000,422.4000,422.4000,0.000100,0
24.8500,26.000,13.000,422.4000,422.4000,0.000100,0
24.9000,24.000,12.000,458.4000,458.4000,0.000100,0
24.9500,22.000,11.000,422.4000,422.4000,0.000100,0
25.0000,24.000,12.000,429.6000,429.6000,0.000100,0
25.0500,22.000,11.000,448.8000,448.8000,0.000100,0
25.1000,24.000,12.000,432.0000,432.0000,0.000100,0
25.1500,26.000,13.000,448.8000,448.8000,0.000100,0
25.2000,28.000,14.000,432.0000,432.0000,0.000100,0
25.2500,24.000,12.000,448.8000,448.8000,0.000100,0
25.3000,26.000,13.000,422.4000,422.4000,0.000100,0
25.3500,22.000,11.000,456.0000,456.0000,0.000100,0
25.4000,28.000,14.000,424.8000,424.8000,0.000100,0
25.4500,26.000,13.000,420.0000,420.0000,0.000100,0
25.5000,24.000,12.000,460.8000,460.8000,0.000100,0
25.5500,24.000,12.000,420.0000,420.0000,0.000100,0
25.6000,28.000,14.000,432.0000,432.0000,0.000100,0
25.6500,28.000,14.000,448.8000,448.8000,0.000100,0
25.7000,24.000,12.000,432.0000,432.0000,0.000100,0
25.7500,26.000,13.000,451.2000,451.2000,0.000100,0
25.8000,28.000,14.000,432.0000,432.0000,0.000100,0
25.8500,30.000,15.000,448.8000,448.8000,0.000100,0
25.9000,20.000,10.000,432.0000,432.0000,0.000100,0
25.9500,22.000,11.000,448.8000,448.8000,0.000100,0
26.0000,24.000,12.000,422.4000,422.4000,0.000100,0
26.0500,24.000,12.000,458.4000,458.4000,0.000100,0
26.1000,24.000,12.000,424.8000,424.8000,0.000100,0
26.1500,32.000,16.000,420.0000,420.0000,0.000100,0
26.2000,22.000,11.000,460.8000,460.8000,0.000100,0
26.2500,22.000,11.000,420.0000,420.0000,0.000100,0
26.3000,24.000,12.000,432.0000,432.0000,0.000100,0
26.3500,24.000,12.000,451.2000,451.2000,0.000100,0
26.4000,22.000,11.000,429.6000,429.6000,0.000100,0
26.4500,32.000,16.000,448.8000,448.8000,0.000100,0
26.5000,22.000,11.000,429.6000,429.6000,0.000100,0
26.5500,22.000,11.000,446.4000,446.4000,0.000100,0
26.6000,24.000,12.000,420.0000,420.0000,0.000100,0
26.6500,22.000,11.000,453.6000,453.6000,0.000100,0
26.7000,24.000,12.000,422.4000,422.4000,0.000100,0
26.7500,26.000,13.000,420.0000,420.0000,0.000100,0
26.8000,28.000,14.000,458.4000,458.4000,0.000100,0
26.8500,32.000,16.000,417.6000,417.6000,0.000100,0
26.9000,26.000,13.000,427.2000,427.2000,0.000100,0
26.9500,28.000,14.000,446.4000,446.4000,0.000100,0
27.0000,28.000,14.000,429.6000,429.6000,0.000100,0
27.0500,26.000,13.000,444.0000,444.0000,0.000100,0
27.1000,28.000,14.000,429.6000,429.6000,0.000100,0
27.1500,24.000,12.000,448.8000,448.8000,0.000100,0
27.2000,26.000,13.000,422.4000,422.4000,0.000100,0
27.2500,30.000,15.000,456.0000,456.0000,0.000100,0
27.3000,26.000,13.000,420.0000,420.0000,0.000100,0
27.3500,28.000,14.000,420.0000,420.0000,0.000100,0
27.4000,22.000,11.000,456.0000,456.0000,0.000100,0
27.4500,24.000,12.000,417.6000,417.6000,0.000100,0
27.5000,28.000,14.000,432.0000,432.0000,0.000100,0
27.5500,22.000,11.000,446.4000,446.4000,0.000100,0
27.6000,28.000,14.000,429.6000,429.6000,0.000100,0
27.6500,24.000,12.000,446.4000,446.4000,0.000100,0
27.7000,28.000,14.000,432.0000,432.0000,0.000100,0
27.7500,26.000,13.000,441.6000,441.6000,0.000100,0
27.8000,26.000,13.000,427.2000,427.2000,0.000100,0
27.8500,24.000,12.000,448.8000,448.8000,0.000100,0
27.9000,24.000,12.000,422.4000,422.4000,0.000100,0
27.9500,28.000,14.000,456.0000,456.0000,0.000100,0
28.0000,26.000,13.000,417.6000,417.6000,0.000100,0
28.0500,24.000,12.000,422.4000,422.4000,0.000100,0
28.1000,20.000,10.000,456.0000,456.0000,0.000100,0
28.1500,22.000,11.000,420.0000,420.0000,0.000100,0
28.2000,22.000,11.000,432.0000,432.0000,0.000100,0
28.2500,26.000,13.000,446.4000,446.4000,0.000100,0
28.3000,24.000,12.000,432.0000,432.0000,0.000100,0
28.3500,26.000,13.000,448.8000,448.8000,0.000100,0
28.4000,36.000,18.000,429.6000,429.6000,0.000100,0
28.4500,32.000,16.000,448.8000,448.8000,0.000100,0
28.5000,24.000,12.000,422.4000,422.4000,0.000100,0
28.5500,28.000,14.000,453.6000,453.6000,0.000100,0
28.6000,24.000,12.000,422.4000,422.4000,0.000100,0
28.6500,26.000,13.000,420.0000,420.0000,0.000100,0
28.7000,24.000,12.000,456.0000,456.0000,0.000100,0
28.7500,22.000,11.000,422.4000,422.4000,0.000100,0
28.8000,26.000,13.000,429.6000,429.6000,0.000100,0
28.8500,22.000,11.000,448.8000,448.8000,0.000100,0
28.9000,28.000,14.000,429.6000,429.6000,0.000100,0
28.9500,28.000,14.000,446.4000,446.4000,0.000100,0
29.0000,28.000,14.000,429.6000,429.6000,0.000100,0
29.0500,24.000,12.000,446.4000,446.4000,0.000100,0
29.1000,26.000,13.000,422.4000,422.4000,0.000100,0
29.1500,26.000,13.000,456.0000,456.0000,0.000100,0
29.2000,22.000,11.000,422.4000,422.4000,0.000100,0
29.2500,32.000,16.000,420.0000,420.0000,0.000100,0
29.3000,24.000,12.000,458.4000,458.4000,0.000100,0
29.3500,24.000,12.000,420.0000,420.0000,0.000100,0
29.4000,28.000,14.000,432.0000,432.0000,0.000100,0
29.4500,22.000,11.000,448.8000,448.8000,0.000100,0
29.5000,28.000,14.000,429.6000,429.6000,0.000100,0
29.5500,28.000,14.000,448.8000,448.8000,0.000100,0
29.6000,28.000,14.000,429.6000,429.6000,0.000100,0
29.6500,24.000,12.000,448.8000,448.8000,0.000100,0
29.7000,30.000,15.000,432.0000,432.0000,0.000100,0
29.7500,22.000,11.000,448.8000,448.8000,0.000100,0
29.8000,24.000,12.000,422.4000,422.4000,0.000100,0
29.8500,28.000,14.000,456.0000,456.0000,0.000100,0
29.9000,22.000,11.000,400.8000,400.8000,0.000100,0
29.9500,24.000,12.000,444.0000,444.0000,0.000100,0
30.0000,28.000,14.000,458.4000,458.4000,0.000100,0
30.0500,28.000,14.000,420.0000,420.0000,0.000100,0
30.1000,24.000,12.000,432.0000,432.0000,0.000100,0
30.1500,24.000,12.000,448.8000,448.8000,0.000100,0
30.2000,22.000,11.000,429.6000,429.6000,0.000100,0
30.2500,26.000,13.000,448.8000,448.8000,0.000100,0
30.3000,24.000,12.000,432.0000,432.0000,0.000100,0
30.3500,28.000,14.000,448.8000,448.8000,0.000100,0
30.4000,24.000,12.000,422.4000,422.4000,0.000100,0
30.4500,28.000,14.000,456.0000,456.0000,0.000100,0
30.5000,24.000,12.000,424.8000,424.8000,0.000100,0
30.5500,26.000,13.000,420.0000,420.0000,0.000100,0
30.6000,24.000,12.000,458.4000,458.4000,0.000100,0
30.6500,22.000,11.000,422.4000,422.4000,0.000100,0
30.7000,26.000,13.000,429.6000,429.6000,0.000100,0
30.7500,24.000,12.000,448.8000,448.8000,0.000100,0
30.8000,24.000,12.000,432.0000,432.0000,0.000100,0
30.8500,26.000,13.000,448.8000,448.8000,0.000100,0
30.9000,28.000,14.000,429.6000,429.6000,0.000100,0
30.9500,28.000,14.000,446.4000,446.4000,0.000100,0
31.0000,26.000,13.000,422.4000,422.4000,0.000100,0
31.0500,26.000,13.000,456.0000,456.0000,0.000100,0
31.1000,24.000,12.000,424.8000,424.8000,0.000100,0
31.1500,26.000,13.000,420.0000,420.0000,0.000100,0
31.2000,28.000,14.000,458.4000,458.4000,0.000100,0
31.2500,26.000,13.000,422.4000,422.4000,0.000100,0
31.3000,26.000,13.000,429.6000,429.6000,0.000100,0
31.3500,28.000,14.000,448.8000,448.8000,0.000100,0
31.4000,22.000,11.000,432.0000,432.0000,0.000100,0
31.4500,32.000,16.000,446.4000,446.4000,0.000100,0
31.5000,28.000,14.000,429.6000,429.6000,0.000100,0
31.5500,26.000,13.000,448.8000,448.8000,0.000100,0
31.6000,26.000,13.000,432.0000,432.0000,0.000100,0
31.6500,32.000,16.000,446.4000,446.4000,0.000100,0
31.7000,24.000,12.000,422.4000,422.4000,0.000100,0
31.7500,28.000,14.000,456.0000,456.0000,0.000100,0
31.8000,24.000,12.000,424.8000,424.8000,0.000100,0
31.8500,24.000,12.000,420.0000,420.0000,0.000100,0
31.9000,24.000,12.000,458.4000,458.4000,0.000100,0
31.9500,32.000,16.000,422.4000,422.4000,0.000100,0
32.0000,22.000,11.000,429.6000,429.6000,0.000100,0
32.0500,26.000,13.000,448.8000,448.8000,0.000100,0
32.1000,24.000,12.000,432.0000,432.0000,0.000100,0
32.1500,32.000,16.000,448.8000,448.8000,0.000100,0
32.2000,36.000,18.000,432.0000,432.0000,0.000100,0
32.2500,24.000,12.000,448.8000,448.8000,0.000100,0
32.3000,24.000,12.000,422.4000,422.4000,0.000100,0
32.3500,28.000,14.000,456.0000,456.0000,0.000100,0
32.4000,24.000,12.000,422.4000,422.4000,0.000100,0
32.4500,24.000,12.000,417.6000,417.6000,0.000100,0
32.5000,24.000,12.000,458.4000,458.4000,0.000100,0
32.5500,28.000,14.000,420.0000,420.0000,0.000100,0
32.6000,26.000,13.000,432.0000,432.0000,0.000100,0
32.6500,24.000,12.000,448.8000,448.8000,0.000100,0
32.7000,22.000,11.000,432.0000,432.0000,0.000100,0
32.7500,26.000,13.000,448.8000,448.8000,0.000100,0
32.8000,28.000,14.000,429.6000,429.6000,0.000100,0
32.8500,24.000,12.000,451.2000,451.2000,0.000100,0
32.9000,28.000,14.000,422.4000,422.4000,0.000100,0
32.9500,26.000,13.000,456.0000,456.0000,0.000100,0
33.0000,24.000,12.000,422.4000,422.4000,0.000100,0
33.0500,28.000,14.000,420.0000,420.0000,0.000100,0
33.1000,24.000,12.000,460.8000,460.8000,0.000100,0
33.1500,32.000,16.000,420.0000,420.0000,0.000100,0
33.2000,28.000,14.000,427.2000,427.2000,0.000100,0
33.2500,24.000,12.000,448.8000,448.8000,0.000100,0
33.3000,32.000,16.000,432.0000,432.0000,0.000100,0
33.3500,22.000,11.000,444.0000,444.0000,0.000100,0
33.4000,30.000,15.000,432.0000,432.0000,0.000100,0
33.4500,32.000,16.000,448.8000,448.8000,0.000100,0
33.5000,20.000,10.000,432.0000,432.0000,0.000100,0
33.5500,28.000,14.000,446.4000,446.4000,0.000100,0
33.6000,24.000,12.000,422.4000,422.4000,0.000100,0
33.6500,28.000,14.000,458.4000,458.4000,0.000100,0
33.7000,22.000,11.000,422.4000,422.4000,0.000100,0
33.7500,28.000,14.000,420.0000,420.0000,0.000100,0
33.8000,20.000,10.000,458.4000,458.4000,0.000100,0
33.8500,24.000,12.000,422.4000,422.4000,0.000100,0
33.9000,26.000,13.000,429.6000,429.6000,0.000100,0
33.9500,28.000,14.000,448.8000,448.8000,0.000100,0
34.0000,22.000,11.000,429.6000,429.6000,0.000100,0
34.0500,26.000,13.000,448.8000,448.8000,0.000100,0
34.1000,26.000,13.000,432.0000,432.0000,0.000100,0
34.1500,22.000,11.000,448.8000,448.8000,0.000100,0
34.2000,24.000,12.000,422.4000,422.4000,0.000100,0
34.2500,28.000,14.000,456.0000,456.0000,0.000100,0
34.3000,30.000,15.000,424.8000,424.8000,0.000100,0
34.3500,24.000,12.000,420.0000,420.0000,0.000100,0
34.4000,28.000,14.000,458.4000,458.4000,0.000100,0
34.4500,24.000,12.000,422.4000,422.4000,0.000100,0
34.5000,26.000,13.000,429.6000,429.6000,0.000100,0
34.5500,26.000,13.000,448.8000,448.8000,0.000100,0
34.6000,28.000,14.000,432.0000,432.0000,0.000100,0
34.6500,24.000,12.000,448.8000,448.8000,0.000100,0
34.7000,28.000,14.000,432.0000,432.0000,0.000100,0
34.7500,32.000,16.000,446.4000,446.4000,0.000100,0
34.8000,26.000,13.000,422.4000,422.4000,0.000100,0
34.8500,28.000,14.000,453.6000,453.6000,0.000100,0
34.9000,26.000,13.000,405.6000,405.6000,0.000100,0
34.9500,32.000,16.000,403.2000,403.2000,0.000100,0
35.0000,28.000,14.000,439.2000,439.2000,0.000100,0
35.0500,32.000,16.000,405.6000,405.6000,0.000100,0
35.1000,28.000,14.000,412.8000,412.8000,0.000100,0
35.1500,28.000,14.000,432.0000,432.0000,0.000100,0
35.2000,26.000,13.000,412.8000,412.8000,0.000100,0
35.2500,32.000,16.000,429.6000,429.6000,0.000100,0
35.3000,24.000,12.000,415.2000,415.2000,0.000100,0
35.3500,32.000,16.000,429.6000,429.6000,0.000100,0
35.4000,30.000,15.000,415.2000,415.2000,0.000100,0
35.4500,30.000,15.000,429.6000,429.6000,0.000100,0
35.5000,24.000,12.000,405.6000,405.6000,0.000100,0
35.5500,24.000,12.000,436.8000,436.8000,0.000100,0
35.6000,24.000,12.000,405.6000,405.6000,0.000100,0
35.6500,24.000,12.000,405.6000,405.6000,0.000100,0
35.7000,28.000,14.000,439.2000,439.2000,0.000100,0
35.7500,24.000,12.000,405.6000,405.6000,0.000100,0
35.8000,26.000,13.000,412.8000,412.8000,0.000100,0
35.8500,36.000,18.000,429.6000,429.6000,0.000100,0
35.9000,30.000,15.000,412.8000,412.8000,0.000100,0
35.9500,30.000,15.000,427.2000,427.2000,0.000100,0
36.0000,28.000,14.000,412.8000,412.8000,0.000100,0
36.0500,24.000,12.000,429.6000,429.6000,0.000100,0
36.1000,32.000,16.000,424.8000,424.8000,0.000100,0
36.1500,28.000,14.000,456.0000,456.0000,0.000100,0
36.2000,26.000,13.000,422.4000,422.4000,0.000100,0
36.2500,26.000,13.000,420.0000,420.0000,0.000100,0
36.3000,24.000,12.000,458.4000,458.4000,0.000100,0
36.3500,28.000,14.000,420.0000,420.0000,0.000100,0
36.4000,24.000,12.000,429.6000,429.6000,0.000100,0
36.4500,24.000,12.000,448.8000,448.8000,0.000100,0
36.5000,30.000,15.000,429.6000,429.6000,0.000100,0
36.5500,26.000,13.000,448.8000,448.8000,0.000100,0
36.6000,26.000,13.000,432.0000,432.0000,0.000100,0
36.6500,22.000,11.000,448.8000,448.8000,0.000100,0
36.7000,30.000,15.000,422.4000,422.4000,0.000100,0
36.7500,28.000,14.000,456.0000,456.0000,0.000100,0
36.8000,26.000,13.000,424.8000,424.8000,0.000100,0
36.8500,28.000,14.000,420.0000,420.0000,0.000100,0
36.9000,26.000,13.000,458.4000,458.4000,0.000100,0
36.9500,26.000,13.000,420.0000,420.0000,0.000100,0
37.0000,36.000,18.000,429.6000,429.6000,0.000100,0
37.0500,24.000,12.000,439.2000,439.2000,0.000100,0
37.1000,24.000,12.000,436.8000,436.8000,0.000100,0
37.1500,28.000,14.000,446.4000,446.4000,0.000100,0
37.2000,28.000,14.000,432.0000,432.0000,0.000100,0
37.2500,32.000,16.000,446.4000,446.4000,0.000100,0
37.3000,28.000,14.000,432.0000,432.0000,0.000100,0
37.3500,32.000,16.000,446.4000,446.4000,0.000100,0
37.4000,24.000,12.000,422.4000,422.4000,0.000100,0
37.4500,24.000,12.000,456.0000,456.0000,0.000100,0
37.5000,24.000,12.000,422.4000,422.4000,0.000100,0
37.5500,24.000,12.000,420.0000,420.0000,0.000100,0
37.6000,28.000,14.000,458.4000,458.4000,0.000100,0
37.6500,24.000,12.000,420.0000,420.0000,0.000100,0
37.7000,24.000,12.000,432.0000,432.0000,0.000100,0
37.7500,26.000,13.000,448.8000,448.8000,0.000100,0
37.8000,24.000,12.000,429.6000,429.6000,0.000100,0
37.8500,24.000,12.000,446.4000,446.4000,0.000100,0
37.9000,28.000,14.000,432.0000,432.0000,0.000100,0
37.9500,24.000,12.000,448.8000,448.8000,0.000100,0
38.0000,32.000,16.000,422.4000,422.4000,0.000100,0
38.0500,30.000,15.000,456.0000,456.0000,0.000100,0
38.1000,24.000,12.000,422.4000,422.4000,0.000100,0
38.1500,28.000,14.000,422.4000,422.4000,0.000100,0
38.2000,20.000,10.000,456.0000,456.0000,0.000100,0
38.2500,32.000,16.000,420.0000,420.0000,0.000100,0
38.3000,34.000,17.000,432.0000,432.0000,0.000100,0
38.3500,28.000,14.000,446.4000,446.4000,0.000100,0
38.4000,32.000,16.000,432.0000,432.0000,0.000100,0
38.4500,26.000,13.000,448.8000,448.8000,0.000100,0
38.5000,26.000,13.000,429.6000,429.6000,0.000100,0
38.5500,22.000,11.000,448.8000,448.8000,0.000100,0
38.6000,30.000,15.000,420.0000,420.0000,0.000100,0
38.6500,26.000,13.000,453.6000,453.6000,0.000100,0
38.7000,24.000,12.000,424.8000,424.8000,0.000100,0
38.7500,26.000,13.000,420.0000,420.0000,0.000100,0
38.8000,24.000,12.000,458.4000,458.4000,0.000100,0
38.8500,24.000,12.000,420.0000,420.0000,0.000100,0
38.9000,32.000,16.000,429.6000,429.6000,0.000100,0
38.9500,28.000,14.000,448.8000,448.8000,0.000100,0
39.0000,28.000,14.000,432.0000,432.0000,0.000100,0
39.0500,28.000,14.000,446.4000,446.4000,0.000100,0
39.1000,24.000,12.000,163.2000,163.2000,0.000100,0
39.1500,24.000,12.000,43.2000,43.2000,0.000100,0
39.2000,26.000,13.000,153.6000,153.6000,0.000100,0
39.2500,26.000,13.000,252.0000,252.0000,0.000100,0
39.3000,26.000,13.000,336.0000,336.0000,0.000100,0
39.3500,30.000,15.000,386.4000,386.4000,0.000100,0
39.4000,24.000,12.000,415.2000,415.2000,0.000100,0
39.4500,36.000,18.000,432.0000,432.0000,0.000100,0
39.5000,32.000,16.000,448.8000,448.8000,0.000100,0
39.5500,26.000,13.000,432.0000,432.0000,0.000100,0
39.6000,28.000,14.000,451.2000,451.2000,0.000100,0
39.6500,34.000,17.000,432.0000,432.0000,0.000100,0
39.7000,34.000,17.000,422.4000,422.4000,0.000100,0
39.7500,30.000,15.000,458.4000,458.4000,0.000100,0
39.8000,24.000,12.000,422.4000,422.4000,0.000100,0
39.8500,36.000,18.000,422.4000,422.4000,0.000100,0
39.9000,24.000,12.000,460.8000,460.8000,0.000100,0
39.9500,32.000,16.000,420.0000,420.0000,0.000100,0
40.0000,28.000,14.000,451.2000,451.2000,0.000100,0
40.0500,28.000,14.000,432.0000,432.0000,0.000100,0
40.1000,24.000,12.000,448.8000,448.8000,0.000100,0
40.1500,36.000,18.000,432.0000,432.0000,0.000100,0
40.2000,24.000,12.000,448.8000,448.8000,0.000100,0
40.2500,24.000,12.000,432.0000,432.0000,0.000100,0
40.3000,28.000,14.000,424.8000,424.8000,0.000100,0
40.3500,24.000,12.000,456.0000,456.0000,0.000100,0
40.4000,24.000,12.000,424.8000,424.8000,0.000100,0
40.4500,28.000,14.000,420.0000,420.0000,0.000100,0
40.5000,24.000,12.000,460.8000,460.8000,0.000100,0
40.5500,28.000,14.000,422.4000,422.4000,0.000100,0
40.6000,28.000,14.000,448.8000,448.8000,0.000100,0
40.6500,28.000,14.000,432.0000,432.0000,0.000100,0
40.7000,32.000,16.000,448.8000,448.8000,0.000100,0
40.7500,28.000,14.000,432.0000,432.0000,0.000100,0
40.8000,28.000,14.000,448.8000,448.8000,0.000100,0
40.8500,20.000,10.000,432.0000,432.0000,0.000100,0
40.9000,20.000,10.000,446.4000,446.4000,0.000100,0
40.9500,20.000,10.000,432.0000,432.0000,0.000100,0
41.0000,24.000,12.000,422.4000,422.4000,0.000100,0
41.0500,28.000,14.000,458.4000,458.4000,0.000100,0
41.1000,24.000,12.000,422.4000,422.4000,0.000100,0
41.1500,34.000,17.000,422.4000,422.4000,0.000100,0
41.2000,28.000,14.000,460.8000,460.8000,0.000100,0
41.2500,32.000,16.000,420.0000,420.0000,0.000100,0
41.3000,34.000,17.000,451.2000,451.2000,0.000100,0
41.3500,34.000,17.000,432.0000,432.0000,0.000100,0
41.4000,32.000,16.000,448.8000,448.8000,0.000100,0
41.4500,30.000,15.000,432.0000,432.0000,0.000100,0
41.5000,28.000,14.000,448.8000,448.8000,0.000100,0
41.5500,32.000,16.000,432.0000,432.0000,0.000100,0
41.6000,36.000,18.000,424.8000,424.8000,0.000100,0
41.6500,28.000,14.000,456.0000,456.0000,0.000100,0
41.7000,24.000,12.000,424.8000,424.8000,0.000100,0
41.7500,30.000,15.000,420.0000,420.0000,0.000100,0
41.8000,28.000,14.000,460.8000,460.8000,0.000100,0
41.8500,40.000,20.000,417.6000,417.6000,0.000100,0
41.9000,28.000,14.000,451.2000,451.2000,0.000100,0
41.9500,32.000,16.000,429.6000,429.6000,0.000100,0
42.0000,24.000,12.000,448.8000,448.8000,0.000100,0
42.0500,32.000,16.000,432.0000,432.0000,0.000100,0
42.1000,24.000,12.000,451.2000,451.2000,0.000100,0
42.1500,32.000,16.000,432.0000,432.0000,0.000100,0
42.2000,28.000,14.000,422.4000,422.4000,0.000100,0
42.2500,32.000,16.000,458.4000,458.4000,0.000100,0
42.3000,32.000,16.000,424.8000,424.8000,0.000100,0
42.3500,28.000,14.000,420.0000,420.0000,0.000100,0
42.4000,28.000,14.000,460.8000,460.8000,0.000100,0
42.4500,24.000,12.000,420.0000,420.0000,0.000100,0
42.5000,28.000,14.000,451.2000,451.2000,0.000100,0
42.5500,30.000,15.000,429.6000,429.6000,0.000100,0
42.6000,24.000,12.000,451.2000,451.2000,0.000100,0
42.6500,32.000,16.000,432.0000,432.0000,0.000100,0
42.7000,24.000,12.000,448.8000,448.8000,0.000100,0
42.7500,24.000,12.000,432.0000,432.0000,0.000100,0
42.8000,26.000,13.000,448.8000,448.8000,0.000100,0
42.8500,30.000,15.000,432.0000,432.0000,0.000100,0
42.9000,34.000,17.000,424.8000,424.8000,0.000100,0
42.9500,26.000,13.000,456.0000,456.0000,0.000100,0
43.0000,28.000,14.000,424.8000,424.8000,0.000100,0
43.0500,24.000,12.000,420.0000,420.0000,0.000100,0
43.1000,28.000,14.000,458.4000,458.4000,0.000100,0
43.1500,24.000,12.000,422.4000,422.4000,0.000100,0
43.2000,24.000,12.000,451.2000,451.2000,0.000100,0
43.2500,28.000,14.000,429.6000,429.6000,0.000100,0
43.3000,28.000,14.000,448.8000,448.8000,0.000100,0
43.3500,34.000,17.000,432.0000,432.0000,0.000100,0
43.4000,28.000,14.000,451.2000,451.2000,0.000100,0
43.4500,24.000,12.000,432.0000,432.0000,0.000100,0
43.5000,24.000,12.000,424.8000,424.8000,0.000100,0
43.5500,28.000,14.000,456.0000,456.0000,0.000100,0
43.6000,28.000,14.000,424.8000,424.8000,0.000100,0
43.6500,26.000,13.000,420.0000,420.0000,0.000100,0
43.7000,24.000,12.000,460.8000,460.8000,0.000100,0
43.7500,24.000,12.000,420.0000,420.0000,0.000100,0
43.8000,26.000,13.000,448.8000,448.8000,0.000100,0
43.8500,24.000,12.000,432.0000,432.0000,0.000100,0
43.9000,24.000,12.000,448.8000,448.8000,0.000100,0
43.9500,26.000,13.000,432.0000,432.0000,0.000100,0
44.0000,26.000,13.000,446.4000,446.4000,0.000100,0
44.0500,24.000,12.000,432.0000,432.0000,0.000100,0
44.1000,28.000,14.000,424.8000,424.8000,0.000100,0
44.1500,24.000,12.000,456.0000,456.0000,0.000100,0
44.2000,28.000,14.000,424.8000,424.8000,0.000100,0
44.2500,28.000,14.000,420.0000,420.0000,0.000100,0
44.3000,28.000,14.000,460.8000,460.8000,0.000100,0
44.3500,26.000,13.000,417.6000,417.6000,0.000100,0
44.4000,26.000,13.000,451.2000,451.2000,0.000100,0
44.4500,24.000,12.000,432.0000,432.0000,0.000100,0
44.5000,24.000,12.000,448.8000,448.8000,0.000100,0
44.5500,26.000,13.000,432.0000,432.0000,0.000100,0
44.6000,22.000,11.000,448.8000,448.8000,0.000100,0
44.6500,24.000,12.000,432.0000,432.0000,0.000100,0
44.7000,28.000,14.000,448.8000,448.8000,0.000100,0
44.7500,24.000,12.000,432.0000,432.0000,0.000100,0
44.8000,32.000,16.000,424.8000,424.8000,0.000100,0
44.8500,28.000,14.000,456.0000,456.0000,0.000100,0
44.9000,24.000,12.000,424.8000,424.8000,0.000100,0
44.9500,28.000,14.000,420.0000,420.0000,0.000100,0
45.0000,24.000,12.000,460.8000,460.8000,0.000100,0
45.0500,28.000,14.000,420.0000,420.0000,0.000100,0
45.1000,26.000,13.000,451.2000,451.2000,0.000100,0
45.1500,26.000,13.000,432.0000,432.0000,0.000100,0
45.2000,28.000,14.000,448.8000,448.8000,0.000100,0
45.2500,24.000,12.000,432.0000,432.0000,0.000100,0
45.3000,28.000,14.000,448.8000,448.8000,0.000100,0
45.3500,32.000,16.000,432.0000,432.0000,0.000100,0
45.4000,26.000,13.000,424.8000,424.8000,0.000100,0
45.4500,20.000,10.000,456.0000,456.0000,0.000100,0
45.5000,24.000,12.000,424.8000,424.8000,0.000100,0
45.5500,26.000,13.000,420.0000,420.0000,0.000100,0
45.6000,28.000,14.000,460.8000,460.8000,0.000100,0
45.6500,24.000,12.000,420.0000,420.0000,0.000100,0
45.7000,26.000,13.000,448.8000,448.8000,0.000100,0
45.7500,28.000,14.000,432.0000,432.0000,0.000100,0
45.8000,32.000,16.000,448.8000,448.8000,0.000100,0
45.8500,30.000,15.000,432.0000,432.0000,0.000100,0
45.9000,22.000,11.000,448.8000,448.8000,0.000100,0
45.9500,26.000,13.000,432.0000,432.0000,0.000100,0
46.0000,28.000,14.000,424.8000,424.8000,0.000100,0
46.0500,24.000,12.000,456.0000,456.0000,0.000100,0
46.1000,24.000,12.000,424.8000,424.8000,0.000100,0
46.1500,28.000,14.000,417.6000,417.6000,0.000100,0
