t_s,rtt_ms,owd_ms,capacity_mbps,udp_sat_mbps,loss_p,reconfig
46.1000,50.000,25.000,430.3200,430.3200,0.000100,0
46.1500,54.000,27.000,447.8400,447.8400,0.000100,0
46.2000,48.000,24.000,430.0800,430.0800,0.000100,0
46.2500,52.000,26.000,422.6400,422.6400,0.000100,0
46.3000,46.000,23.000,456.2400,456.2400,0.000100,0
46.3500,50.000,25.000,420.9600,420.9600,0.000100,0
46.4000,58.000,29.000,420.4800,420.4800,0.000100,0
46.4500,46.000,23.000,457.9200,457.9200,0.000100,0
46.5000,50.000,25.000,420.9600,420.9600,0.000100,0
46.5500,50.000,25.000,448.3200,448.3200,0.000100,0
46.6000,46.000,23.000,430.3200,430.3200,0.000100,0
46.6500,50.000,25.000,448.0800,448.0800,0.000100,0
46.7000,52.000,26.000,430.3200,430.3200,0.000100,0
46.7500,52.000,26.000,448.0800,448.0800,0.000100,0
46.8000,50.000,25.000,430.5600,430.5600,0.000100,0
46.8500,52.000,26.000,417.6000,417.6000,0.000100,0
46.9000,54.000,27.000,454.8000,454.8000,0.000100,0
46.9500,50.000,25.000,420.4800,420.4800,0.000100,0
47.0000,48.000,24.000,417.6000,417.6000,0.000100,0
47.0500,46.000,23.000,457.9200,457.9200,0.000100,0
47.1000,50.000,25.000,420.0000,420.0000,0.000100,0
47.1500,50.000,25.000,447.3600,447.3600,0.000100,0
47.2000,48.000,24.000,429.1200,429.1200,0.000100,0
47.2500,50.000,25.000,448.8000,448.8000,0.000100,0
47.3000,52.000,26.000,429.3600,429.3600,0.000100,0
47.3500,48.000,24.000,445.4400,445.4400,0.000100,0
47.4000,56.000,28.000,429.6000,429.6000,0.000100,0
47.4500,50.000,25.000,419.5200,419.5200,0.000100,0
47.5000,48.000,24.000,454.3200,454.3200,0.000100,0
47.5500,50.000,25.000,414.2400,414.2400,0.000100,0
47.6000,52.000,26.000,420.7200,420.7200,0.000100,0
47.6500,48.000,24.000,457.6800,457.6800,0.000100,0
47.7000,56.000,28.000,422.1600,422.1600,0.000100,0
47.7500,52.000,26.000,449.0400,449.0400,0.000100,0
47.8000,50.000,25.000,429.1200,429.1200,0.000100,0
47.8500,50.000,25.000,449.2800,449.2800,0.000100,0
47.9000,52.000,26.000,430.5600,430.5600,0.000100,0
47.9500,48.000,24.000,448.5600,448.5600,0.000100,0
48.0000,54.000,27.000,429.1200,429.1200,0.000100,0
48.0500,46.000,23.000,446.6400,446.6400,0.000100,0
48.1000,48.000,24.000,430.3200,430.3200,0.000100,0
48.1500,52.000,26.000,420.2400,420.2400,0.000100,0
48.2000,50.000,25.000,458.8800,458.8800,0.000100,0
48.2500,46.000,23.000,420.7200,420.7200,0.000100,0
48.3000,52.000,26.000,422.1600,422.1600,0.000100,0
48.3500,46.000,23.000,453.1200,453.1200,0.000100,0
48.4000,52.000,26.000,424.3200,424.3200,0.000100,0
48.4500,50.000,25.000,448.8000,448.8000,0.000100,0
48.5000,54.000,27.000,430.8000,430.8000,0.000100,0
48.5500,48.000,24.000,449.0400,449.0400,0.000100,0
48.6000,52.000,26.000,430.0800,430.0800,0.000100,0
48.6500,48.000,24.000,447.3600,447.3600,0.000100,0
48.7000,50.000,25.000,430.8000,430.8000,0.000100,0
48.7500,52.000,26.000,420.0000,420.0000,0.000100,0
48.8000,48.000,24.000,458.1600,458.1600,0.000100,0
48.8500,52.000,26.000,418.5600,418.5600,0.000100,0
48.9000,52.000,26.000,423.6000,423.6000,0.000100,0
48.9500,52.000,26.000,455.2800,455.2800,0.000100,0
49.0000,48.000,24.000,421.4400,421.4400,0.000100,0
49.0500,52.000,26.000,448.5600,448.5600,0.000100,0
49.1000,48.000,24.000,430.3200,430.3200,0.000100,0
49.1500,52.000,26.000,448.5600,448.5600,0.000100,0
49.2000,52.000,26.000,425.7600,425.7600,0.000100,0
49.2500,48.000,24.000,445.6800,445.6800,0.000100,0
49.3000,54.000,27.000,428.4000,428.4000,0.000100,0
49.3500,52.000,26.000,413.7600,413.7600,0.000100,0
49.4000,48.000,24.000,459.3600,459.3600,0.000100,0
49.4500,52.000,26.000,415.9200,415.9200,0.000100,0
49.5000,52.000,26.000,422.6400,422.6400,0.000100,0
49.5500,48.000,24.000,452.6400,452.6400,0.000100,0
49.6000,52.000,26.000,423.8400,423.8400,0.000100,0
49.6500,52.000,26.000,448.5600,448.5600,0.000100,0
49.7000,50.000,25.000,429.8400,429.8400,0.000100,0
49.7500,50.000,25.000,447.8400,447.8400,0.000100,0
49.8000,52.000,26.000,429.1200,429.1200,0.000100,0
49.8500,48.000,24.000,447.8400,447.8400,0.000100,0
49.9000,54.000,27.000,429.6000,429.6000,0.000100,0
49.9500,50.000,25.000,447.8400,447.8400,0.000100,0
50.0000,54.000,27.000,429.1200,429.1200,0.000100,0
50.0500,50.000,25.000,417.6000,417.6000,0.000100,0
50.1000,52.000,26.000,460.3200,460.3200,0.000100,0
50.1500,50.000,25.000,417.8400,417.8400,0.000100,0
50.2000,52.000,26.000,423.6000,423.6000,0.000100,0
50.2500,48.000,24.000,453.6000,453.6000,0.000100,0
50.3000,52.000,26.000,423.6000,423.6000,0.000100,0
50.3500,52.000,26.000,448.3200,448.3200,0.000100,0
50.4000,48.000,24.000,429.8400,429.8400,0.000100,0
50.4500,50.000,25.000,448.0800,448.0800,0.000100,0
50.5000,52.000,26.000,430.3200,430.3200,0.000100,0
50.5500,48.000,24.000,447.6000,447.6000,0.000100,0
50.6000,50.000,25.000,430.3200,430.3200,0.000100,0
50.6500,52.000,26.000,414.7200,414.7200,0.000100,0
50.7000,48.000,24.000,461.0400,461.0400,0.000100,0
50.7500,52.000,26.000,413.5200,413.5200,0.000100,0
50.8000,56.000,28.000,426.7200,426.7200,0.000100,0
50.8500,48.000,24.000,451.9200,451.9200,0.000100,0
50.9000,52.000,26.000,426.7200,426.7200,0.000100,0
50.9500,52.000,26.000,445.6800,445.6800,0.000100,0
51.0000,48.000,24.000,430.8000,430.8000,0.000100,0
51.0500,52.000,26.000,447.1200,447.1200,0.000100,0
51.1000,52.000,26.000,430.3200,430.3200,0.000100,0
51.1500,48.000,24.000,447.8400,447.8400,0.000100,0
51.2000,52.000,26.000,427.9200,427.9200,0.000100,0
51.2500,52.000,26.000,417.6000,417.6000,0.000100,0
51.3000,48.000,24.000,459.3600,459.3600,0.000100,0
51.3500,52.000,26.000,416.6400,416.6400,0.000100,0
51.4000,52.000,26.000,427.9200,427.9200,0.000100,0
51.4500,48.000,24.000,450.2400,450.2400,0.000100,0
51.5000,52.000,26.000,426.4800,426.4800,0.000100,0
51.5500,52.000,26.000,447.1200,447.1200,0.000100,0
51.6000,48.000,24.000,429.8400,429.8400,0.000100,0
51.6500,52.000,26.000,447.6000,447.6000,0.000100,0
51.7000,48.000,24.000,430.8000,430.8000,0.000100,0
51.7500,48.000,24.000,445.9200,445.9200,0.000100,0
51.8000,52.000,26.000,428.1600,428.1600,0.000100,0
51.8500,48.000,24.000,449.7600,449.7600,0.000100,0
51.9000,48.000,24.000,427.4400,427.4400,0.000100,0
51.9500,52.000,26.000,416.4000,416.4000,0.000100,0
52.0000,48.000,24.000,461.7600,461.7600,0.000100,0
52.0500,50.000,25.000,415.9200,415.9200,0.000100,0
52.1000,52.000,26.000,428.6400,428.6400,0.000100,0
52.1500,48.000,24.000,449.7600,449.7600,0.000100,0
52.2000,50.000,25.000,428.4000,428.4000,0.000100,0
52.2500,52.000,26.000,447.3600,447.3600,0.000100,0
52.3000,48.000,24.000,430.5600,430.5600,0.000100,0
52.3500,50.000,25.000,447.1200,447.1200,0.000100,0
52.4000,52.000,26.000,428.1600,428.1600,0.000100,0
52.4500,48.000,24.000,449.7600,449.7600,0.000100,0
52.5000,50.000,25.000,427.9200,427.9200,0.000100,0
52.5500,52.000,26.000,415.6800,415.6800,0.000100,0
52.6000,48.000,24.000,460.3200,460.3200,0.000100,0
52.6500,52.000,26.000,418.8000,418.8000,0.000100,0
52.7000,52.000,26.000,428.1600,428.1600,0.000100,0
52.7500,48.000,24.000,449.7600,449.7600,0.000100,0
52.8000,52.000,26.000,427.4400,427.4400,0.000100,0
52.8500,50.000,25.000,448.0800,448.0800,0.000100,0
52.9000,52.000,26.000,430.3200,430.3200,0.000100,0
52.9500,52.000,26.000,448.0800,448.0800,0.000100,0
53.0000,52.000,26.000,426.4800,426.4800,0.000100,0
53.0500,48.000,24.000,451.4400,451.4400,0.000100,0
53.1000,56.000,28.000,427.2000,427.2000,0.000100,0
53.1500,50.000,25.000,416.4000,416.4000,0.000100,0
53.2000,48.000,24.000,462.2400,462.2400,0.000100,0
53.2500,52.000,26.000,417.3600,417.3600,0.000100,0
53.3000,48.000,24.000,429.6000,429.6000,0.000100,0
53.3500,48.000,24.000,446.1600,446.1600,0.000100,0
53.4000,52.000,26.000,427.6800,427.6800,0.000100,0
53.4500,52.000,26.000,449.0400,449.0400,0.000100,0
53.5000,48.000,24.000,429.1200,429.1200,0.000100,0
53.5500,52.000,26.000,448.3200,448.3200,0.000100,0
53.6000,52.000,26.000,430.5600,430.5600,0.000100,0
53.6500,48.000,24.000,447.3600,447.3600,0.000100,0
53.7000,52.000,26.000,426.4800,426.4800,0.000100,0
53.7500,52.000,26.000,452.6400,452.6400,0.000100,0
53.8000,48.000,24.000,426.7200,426.7200,0.000100,0
53.8500,52.000,26.000,417.3600,417.3600,0.000100,0
53.9000,48.000,24.000,461.2800,461.2800,0.000100,0
53.9500,50.000,25.000,415.4400,415.4400,0.000100,0
54.0000,52.000,26.000,427.6800,427.6800,0.000100,0
54.0500,52.000,26.000,446.1600,446.1600,0.000100,0
54.1000,52.000,26.000,430.0800,430.0800,0.000100,0
54.1500,50.000,25.000,445.4400,445.4400,0.000100,0
54.2000,48.000,24.000,428.6400,428.6400,0.000100,0
54.2500,50.000,25.000,446.4000,446.4000,0.000100,0
54.3000,52.000,26.000,423.6000,423.6000,0.000100,0
54.3500,48.000,24.000,449.0400,449.0400,0.000100,0
54.4000,50.000,25.000,420.2400,420.2400,0.000100,0
54.4500,52.000,26.000,417.6000,417.6000,0.000100,0
54.5000,48.000,24.000,458.4000,458.4000,0.000100,0
54.5500,52.000,26.000,417.8400,417.8400,0.000100,0
54.6000,52.000,26.000,429.3600,429.3600,0.000100,0
54.6500,46.000,23.000,445.9200,445.9200,0.000100,0
54.7000,52.000,26.000,428.1600,428.1600,0.000100,0
54.7500,52.000,26.000,447.1200,447.1200,0.000100,0
54.8000,48.000,24.000,429.6000,429.6000,0.000100,0
54.8500,52.000,26.000,447.6000,447.6000,0.000100,0
54.9000,60.000,30.000,423.3600,423.3600,0.000100,0
54.9500,48.000,24.000,453.6000,453.6000,0.000100,0
55.0000,52.000,26.000,423.1200,423.1200,0.000100,0
55.0500,52.000,26.000,417.3600,417.3600,0.000100,0
55.1000,52.000,26.000,457.9200,457.9200,0.000100,0
55.1500,52.000,26.000,419.5200,419.5200,0.000100,0
55.2000,52.000,26.000,430.3200,430.3200,0.000100,0
55.2500,46.000,23.000,448.3200,448.3200,0.000100,0
55.3000,50.000,25.000,430.5600,430.5600,0.000100,0
55.3500,52.000,26.000,447.3600,447.3600,0.000100,0
55.4000,48.000,24.000,427.6800,427.6800,0.000100,0
55.4500,52.000,26.000,444.0000,444.0000,0.000100,0
55.5000,52.000,26.000,427.6800,427.6800,0.000100,0
55.5500,48.000,24.000,443.7600,443.7600,0.000100,0
55.6000,52.000,26.000,419.0400,419.0400,0.000100,0
55.6500,48.000,24.000,454.3200,454.3200,0.000100,0
55.7000,52.000,26.000,420.0000,420.0000,0.000100,0
55.7500,50.000,25.000,419.0400,419.0400,0.000100,0
55.8000,48.000,24.000,455.0400,455.0400,0.000100,0
55.8500,50.000,25.000,417.6000,417.6000,0.000100,0
55.9000,52.000,26.000,428.1600,428.1600,0.000100,0
55.9500,48.000,24.000,445.9200,445.9200,0.000100,0
56.0000,56.000,28.000,429.3600,429.3600,0.000100,0
56.0500,52.000,26.000,445.6800,445.6800,0.000100,0
56.1000,48.000,24.000,427.9200,427.9200,0.000100,0
56.1500,50.000,25.000,430.5600,430.5600,0.000100,0
56.2000,52.000,26.000,434.4000,434.4000,0.000100,0
56.2500,48.000,24.000,452.6400,452.6400,0.000100,0
56.3000,54.000,27.000,420.9600,420.9600,0.000100,0
56.3500,52.000,26.000,417.3600,417.3600,0.000100,0
56.4000,48.000,24.000,456.0000,456.0000,0.000100,0
56.4500,52.000,26.000,418.0800,418.0800,0.000100,0
56.5000,52.000,26.000,426.4800,426.4800,0.000100,0
56.5500,48.000,24.000,446.1600,446.1600,0.000100,0
56.6000,52.000,26.000,429.1200,429.1200,0.000100,0
56.6500,52.000,26.000,444.0000,444.0000,0.000100,0
56.7000,48.000,24.000,426.9600,426.9600,0.000100,0
56.7500,52.000,26.000,443.5200,443.5200,0.000100,0
56.8000,52.000,26.000,419.0400,419.0400,0.000100,0
56.8500,48.000,24.000,455.7600,455.7600,0.000100,0
56.9000,52.000,26.000,419.2800,419.2800,0.000100,0
56.9500,52.000,26.000,418.3200,418.3200,0.000100,0
57.0000,48.000,24.000,455.5200,455.5200,0.000100,0
57.0500,52.000,26.000,419.7600,419.7600,0.000100,0
57.1000,52.000,26.000,429.3600,429.3600,0.000100,0
57.1500,48.000,24.000,445.6800,445.6800,0.000100,0
57.2000,52.000,26.000,429.1200,429.1200,0.000100,0
57.2500,50.000,25.000,446.6400,446.6400,0.000100,0
57.3000,52.000,26.000,427.9200,427.9200,0.000100,0
57.3500,52.000,26.000,444.0000,444.0000,0.000100,0
57.4000,52.000,26.000,428.8800,428.8800,0.000100,0
57.4500,48.000,24.000,444.4800,444.4800,0.000100,0
57.5000,60.000,30.000,417.3600,417.3600,0.000100,0
57.5500,48.000,24.000,455.5200,455.5200,0.000100,0
57.6000,48.000,24.000,418.8000,418.8000,0.000100,0
57.6500,52.000,26.000,418.8000,418.8000,0.000100,0
57.7000,48.000,24.000,454.0800,454.0800,0.000100,0
57.7500,50.000,25.000,417.8400,417.8400,0.000100,0
57.8000,52.000,26.000,429.3600,429.3600,0.000100,0
57.8500,52.000,26.000,444.0000,444.0000,0.000100,0
57.9000,52.000,26.000,428.6400,428.6400,0.000100,0
57.9500,50.000,25.000,444.2400,444.2400,0.000100,0
58.0000,48.000,24.000,429.3600,429.3600,0.000100,0
58.0500,50.000,25.000,445.2000,445.2000,0.000100,0
58.1000,54.000,27.000,416.8800,416.8800,0.000100,0
58.1500,46.000,23.000,458.1600,458.1600,0.000100,0
58.2000,50.000,25.000,414.7200,414.7200,0.000100,0
58.2500,52.000,26.000,421.2000,421.2000,0.000100,0
58.3000,52.000,26.000,453.3600,453.3600,0.000100,0
58.3500,50.000,25.000,419.2800,419.2800,0.000100,0
58.4000,52.000,26.000,424.5600,424.5600,0.000100,0
58.4500,48.000,24.000,446.1600,446.1600,0.000100,0
58.5000,52.000,26.000,427.4400,427.4400,0.000100,0
58.5500,52.000,26.000,446.1600,446.1600,0.000100,0
58.6000,52.000,26.000,428.1600,428.1600,0.000100,0
58.6500,52.000,26.000,445.4400,445.4400,0.000100,0
58.7000,52.000,26.000,416.8800,416.8800,0.000100,0
58.7500,48.000,24.000,456.9600,456.9600,0.000100,0
58.8000,56.000,28.000,417.3600,417.3600,0.000100,0
58.8500,50.000,25.000,422.8800,422.8800,0.000100,0
58.9000,48.000,24.000,451.6800,451.6800,0.000100,0
58.9500,56.000,28.000,421.9200,421.9200,0.000100,0
59.0000,52.000,26.000,428.4000,428.4000,0.000100,0
59.0500,46.000,23.000,447.1200,447.1200,0.000100,0
59.1000,52.000,26.000,428.1600,428.1600,0.000100,0
59.1500,52.000,26.000,445.6800,445.6800,0.000100,0
59.2000,48.000,24.000,428.4000,428.4000,0.000100,0
59.2500,52.000,26.000,446.1600,446.1600,0.000100,0
59.3000,56.000,28.000,429.6000,429.6000,0.000100,0
59.3500,48.000,24.000,444.7200,444.7200,0.000100,0
59.4000,52.000,26.000,417.8400,417.8400,0.000100,0
59.4500,52.000,26.000,456.2400,456.2400,0.000100,0
59.5000,48.000,24.000,418.0800,418.0800,0.000100,0
59.5500,52.000,26.000,422.1600,422.1600,0.000100,0
59.6000,48.000,24.000,449.7600,449.7600,0.000100,0
59.6500,50.000,25.000,424.5600,424.5600,0.000100,0
59.7000,52.000,26.000,428.8800,428.8800,0.000100,0
59.7500,52.000,26.000,445.9200,445.9200,0.000100,0
59.8000,50.000,25.000,429.3600,429.3600,0.000100,0
59.8500,52.000,26.000,447.1200,447.1200,0.000100,0
59.9000,52.000,26.000,428.1600,428.1600,0.000100,0
59.9500,50.000,25.000,443.0400,443.0400,0.000100,0
60.0000,52.000,26.000,414.9600,414.9600,0.000100,0
60.0500,48.000,24.000,457.4400,457.4400,0.000100,0
60.1000,50.000,25.000,415.9200,415.9200,0.000100,0
60.1500,52.000,26.000,423.3600,423.3600,0.000100,0
60.2000,48.000,24.000,450.4800,450.4800,0.000100,0
60.2500,52.000,26.000,422.4000,422.4000,0.000100,0
60.3000,52.000,26.000,431.0400,431.0400,0.000100,0
60.3500,46.000,23.000,445.4400,445.4400,0.000100,0
60.4000,52.000,26.000,427.9200,427.9200,0.000100,0
60.4500,52.000,26.000,444.2400,444.2400,0.000100,0
60.5000,48.000,24.000,428.8800,428.8800,0.000100,0
60.5500,56.000,28.000,303.1200,303.1200,0.000100,0
60.6000,48.000,24.000,21.3600,21.3600,0.000100,0
60.6500,78.000,39.000,120.4800,120.4800,0.000100,0
60.7000,52.000,26.000,172.8000,172.8000,0.000100,0
60.7500,50.000,25.000,356.1600,356.1600,0.000100,0
60.8000,52.000,26.000,397.9200,397.9200,0.000100,0
60.8500,52.000,26.000,425.0400,425.0400,0.000100,0
60.9000,58.000,29.000,434.6400,434.6400,0.000100,0
60.9500,54.000,27.000,444.2400,444.2400,0.000100,0
61.0000,50.000,25.000,432.7200,432.7200,0.000100,0
61.0500,54.000,27.000,443.5200,443.5200,0.000100,0
61.1000,54.000,27.000,419.2800,419.2800,0.000100,0
61.1500,50.000,25.000,459.1200,459.1200,0.000100,0
61.2000,54.000,27.000,418.0800,418.0800,0.000100,0
61.2500,50.000,25.000,424.5600,424.5600,0.000100,0
61.3000,50.000,25.000,451.6800,451.6800,0.000100,0
61.3500,50.000,25.000,423.8400,423.8400,0.000100,0
61.4000,52.000,26.000,431.5200,431.5200,0.000100,0
61.4500,50.000,25.000,444.7200,444.7200,0.000100,0
61.5000,50.000,25.000,432.7200,432.7200,0.000100,0
61.5500,50.000,25.000,444.0000,444.0000,0.000100,0
61.6000,50.000,25.000,433.2000,433.2000,0.000100,0
61.6500,54.000,27.000,443.5200,443.5200,0.000100,0
61.7000,58.000,29.000,414.9600,414.9600,0.000100,0
61.7500,50.000,25.000,459.8400,459.8400,0.000100,0
61.8000,50.000,25.000,418.3200,418.3200,0.000100,0
61.8500,48.000,24.000,422.1600,422.1600,0.000100,0
61.9000,54.000,27.000,453.6000,453.6000,0.000100,0
61.9500,48.000,24.000,422.1600,422.1600,0.000100,0
62.0000,50.000,25.000,432.0000,432.0000,0.000100,0
62.0500,50.000,25.000,443.0400,443.0400,0.000100,0
62.1000,54.000,27.000,434.1600,434.1600,0.000100,0
62.1500,50.000,25.000,444.9600,444.9600,0.000100,0
62.2000,50.000,25.000,432.7200,432.7200,0.000100,0
62.2500,50.000,25.000,443.7600,443.7600,0.000100,0
62.3000,50.000,25.000,418.8000,418.8000,0.000100,0
62.3500,50.000,25.000,459.1200,459.1200,0.000100,0
62.4000,50.000,25.000,419.0400,419.0400,0.000100,0
62.4500,50.000,25.000,422.6400,422.6400,0.000100,0
62.5000,50.000,25.000,453.1200,453.1200,0.000100,0
62.5500,50.000,25.000,422.4000,422.4000,0.000100,0
62.6000,52.000,26.000,433.4400,433.4400,0.000100,0
62.6500,50.000,25.000,443.0400,443.0400,0.000100,0
62.7000,50.000,25.000,435.1200,435.1200,0.000100,0
62.7500,52.000,26.000,443.5200,443.5200,0.000100,0
62.8000,54.000,27.000,435.1200,435.1200,0.000100,0
62.8500,52.000,26.000,443.7600,443.7600,0.000100,0
62.9000,52.000,26.000,434.6400,434.6400,0.000100,0
62.9500,54.000,27.000,443.5200,443.5200,0.000100,0
63.0000,54.000,27.000,417.3600,417.3600,0.000100,0
63.0500,50.000,25.000,461.2800,461.2800,0.000100,0
63.1000,54.000,27.000,416.1600,416.1600,0.000100,0
63.1500,50.000,25.000,425.0400,425.0400,0.000100,0
63.2000,50.000,25.000,453.1200,453.1200,0.000100,0
63.2500,50.000,25.000,424.8000,424.8000,0.000100,0
63.3000,50.000,25.000,435.3600,435.3600,0.000100,0
63.3500,50.000,25.000,443.2800,443.2800,0.000100,0
63.4000,52.000,26.000,435.1200,435.1200,0.000100,0
63.4500,50.000,25.000,441.6000,441.6000,0.000100,0
63.5000,50.000,25.000,435.6000,435.6000,0.000100,0
63.5500,50.000,25.000,439.2000,439.2000,0.000100,0
63.6000,50.000,25.000,420.0000,420.0000,0.000100,0
63.6500,54.000,27.000,459.3600,459.3600,0.000100,0
63.7000,58.000,29.000,419.0400,419.0400,0.000100,0
63.7500,50.000,25.000,422.6400,422.6400,0.000100,0
63.8000,54.000,27.000,455.5200,455.5200,0.000100,0
63.8500,50.000,25.000,423.1200,423.1200,0.000100,0
63.9000,52.000,26.000,436.8000,436.8000,0.000100,0
63.9500,50.000,25.000,441.1200,441.1200,0.000100,0
64.0000,50.000,25.000,437.2800,437.2800,0.000100,0
64.0500,52.000,26.000,441.6000,441.6000,0.000100,0
64.1000,50.000,25.000,436.8000,436.8000,0.000100,0
64.1500,50.000,25.000,441.6000,441.6000,0.000100,0
64.2000,58.000,29.000,418.0800,418.0800,0.000100,0
64.2500,54.000,27.000,459.6000,459.6000,0.000100,0
64.3000,50.000,25.000,418.5600,418.5600,0.000100,0
64.3500,50.000,25.000,423.3600,423.3600,0.000100,0
64.4000,54.000,27.000,455.0400,455.0400,0.000100,0
64.4500,50.000,25.000,422.8800,422.8800,0.000100,0
64.5000,48.000,24.000,435.1200,435.1200,0.000100,0
64.5500,50.000,25.000,439.2000,439.2000,0.000100,0
64.6000,50.000,25.000,437.2800,437.2800,0.000100,0
64.6500,52.000,26.000,439.4400,439.4400,0.000100,0
64.7000,50.000,25.000,438.4800,438.4800,0.000100,0
64.7500,50.000,25.000,442.0800,442.0800,0.000100,0
64.8000,52.000,26.000,436.5600,436.5600,0.000100,0
64.8500,54.000,27.000,440.1600,440.1600,0.000100,0
64.9000,54.000,27.000,419.7600,419.7600,0.000100,0
64.9500,48.000,24.000,458.1600,458.1600,0.000100,0
65.0000,50.000,25.000,420.7200,420.7200,0.000100,0
65.0500,48.000,24.000,421.4400,421.4400,0.000100,0
65.1000,50.000,25.000,456.9600,456.9600,0.000100,0
65.1500,58.000,29.000,421.6800,421.6800,0.000100,0
65.2000,50.000,25.000,438.4800,438.4800,0.000100,0
65.2500,50.000,25.000,439.9200,439.9200,0.000100,0
65.3000,56.000,28.000,437.5200,437.5200,0.000100,0
65.3500,52.000,26.000,440.1600,440.1600,0.000100,0
65.4000,50.000,25.000,438.7200,438.7200,0.000100,0
65.4500,54.000,27.000,437.7600,437.7600,0.000100,0
65.5000,54.000,27.000,421.6800,421.6800,0.000100,0
65.5500,50.000,25.000,456.4800,456.4800,0.000100,0
65.6000,50.000,25.000,421.4400,421.4400,0.000100,0
65.6500,50.000,25.000,421.4400,421.4400,0.000100,0
65.7000,50.000,25.000,456.7200,456.7200,0.000100,0
65.7500,50.000,25.000,420.7200,420.7200,0.000100,0
65.8000,52.000,26.000,439.4400,439.4400,0.000100,0
65.8500,52.000,26.000,439.4400,439.4400,0.000100,0
65.9000,52.000,26.000,438.7200,438.7200,0.000100,0
65.9500,52.000,26.000,440.1600,440.1600,0.000100,0
66.0000,54.000,27.000,438.4800,438.4800,0.000100,0
66.0500,50.000,25.000,438.4800,438.4800,0.000100,0
66.1000,52.000,26.000,422.4000,422.4000,0.000100,0
66.1500,54.000,27.000,456.0000,456.0000,0.000100,0
66.2000,50.000,25.000,422.6400,422.6400,0.000100,0
66.2500,52.000,26.000,420.0000,420.0000,0.000100,0
66.3000,54.000,27.000,458.6400,458.6400,0.000100,0
66.3500,48.000,24.000,419.7600,419.7600,0.000100,0
66.4000,50.000,25.000,440.4000,440.4000,0.000100,0
66.4500,54.000,27.000,437.5200,437.5200,0.000100,0
66.5000,52.000,26.000,439.4400,439.4400,0.000100,0
66.5500,52.000,26.000,435.6000,435.6000,0.000100,0
66.6000,50.000,25.000,442.0800,442.0800,0.000100,0
66.6500,50.000,25.000,438.2400,438.2400,0.000100,0
66.7000,54.000,27.000,439.9200,439.9200,0.000100,0
66.7500,48.000,24.000,437.2800,437.2800,0.000100,0
66.8000,50.000,25.000,421.6800,421.6800,0.000100,0
66.8500,52.000,26.000,456.2400,456.2400,0.000100,0
66.9000,50.000,25.000,422.6400,422.6400,0.000100,0
66.9500,52.000,26.000,420.0000,420.0000,0.000100,0
67.0000,56.000,28.000,458.8800,458.8800,0.000100,0
67.0500,50.000,25.000,419.5200,419.5200,0.000100,0
67.1000,52.000,26.000,441.1200,441.1200,0.000100,0
67.1500,54.000,27.000,437.7600,437.7600,0.000100,0
67.2000,48.000,24.000,440.6400,440.6400,0.000100,0
67.2500,52.000,26.000,438.0000,438.0000,0.000100,0
67.3000,48.000,24.000,440.6400,440.6400,0.000100,0
67.3500,50.000,25.000,438.2400,438.2400,0.000100,0
67.4000,52.000,26.000,422.4000,422.4000,0.000100,0
67.4500,54.000,27.000,455.5200,455.5200,0.000100,0
67.5000,50.000,25.000,421.6800,421.6800,0.000100,0
67.5500,52.000,26.000,417.8400,417.8400,0.000100,0
67.6000,48.000,24.000,459.8400,459.8400,0.000100,0
67.6500,52.000,26.000,418.0800,418.0800,0.000100,0
67.7000,52.000,26.000,442.5600,442.5600,0.000100,0
67.7500,50.000,25.000,435.8400,435.8400,0.000100,0
67.8000,48.000,24.000,441.8400,441.8400,0.000100,0
67.8500,52.000,26.000,438.4800,438.4800,0.000100,0
67.9000,52.000,26.000,440.4000,440.4000,0.000100,0
67.9500,52.000,26.000,437.7600,437.7600,0.000100,0
68.0000,50.000,25.000,422.1600,422.1600,0.000100,0
68.0500,50.000,25.000,453.8400,453.8400,0.000100,0
68.1000,50.000,25.000,424.5600,424.5600,0.000100,0
68.1500,52.000,26.000,418.3200,418.3200,0.000100,0
68.2000,48.000,24.000,460.8000,460.8000,0.000100,0
68.2500,52.000,26.000,417.6000,417.6000,0.000100,0
68.3000,48.000,24.000,442.8000,442.8000,0.000100,0
68.3500,50.000,25.000,436.3200,436.3200,0.000100,0
68.4000,48.000,24.000,442.3200,442.3200,0.000100,0
68.4500,52.000,26.000,434.4000,434.4000,0.000100,0
68.5000,50.000,25.000,443.5200,443.5200,0.000100,0
68.5500,52.000,26.000,432.7200,432.7200,0.000100,0
68.6000,50.000,25.000,445.4400,445.4400,0.000100,0
68.6500,52.000,26.000,433.9200,433.9200,0.000100,0
68.7000,54.000,27.000,425.7600,425.7600,0.000100,0
68.7500,54.000,27.000,454.5600,454.5600,0.000100,0
68.8000,48.000,24.000,423.8400,423.8400,0.000100,0
68.8500,52.000,26.000,418.0800,418.0800,0.000100,0
68.9000,48.000,24.000,460.8000,460.8000,0.000100,0
68.9500,48.000,24.000,412.0800,412.0800,0.000100,0
69.0000,52.000,26.000,448.0800,448.0800,0.000100,0
69.0500,48.000,24.000,436.0800,436.0800,0.000100,0
69.1000,48.000,24.000,442.8000,442.8000,0.000100,0
69.1500,52.000,26.000,436.3200,436.3200,0.000100,0
69.2000,48.000,24.000,442.0800,442.0800,0.000100,0
69.2500,48.000,24.000,435.3600,435.3600,0.000100,0
69.3000,52.000,26.000,417.6000,417.6000,0.000100,0
