t_s,rtt_ms,owd_ms,capacity_mbps,udp_sat_mbps,loss_p,reconfig
46.2000,100.000,50.000,491.7600,491.7600,0.000100,0
46.2500,102.000,51.000,456.0000,456.0000,0.000100,0
46.3000,104.000,52.000,469.9200,469.9200,0.000100,0
46.3500,100.000,50.000,475.4400,475.4400,0.000100,0
46.4000,100.000,50.000,471.6000,471.6000,0.000100,0
46.4500,104.000,52.000,472.0800,472.0800,0.000100,0
46.5000,100.000,50.000,475.4400,475.4400,0.000100,0
46.5500,102.000,51.000,474.4800,474.4800,0.000100,0
46.6000,104.000,52.000,454.8000,454.8000,0.000100,0
46.6500,100.000,50.000,494.8800,494.8800,0.000100,0
46.7000,104.000,52.000,452.4000,452.4000,0.000100,0
46.7500,98.000,49.000,456.2400,456.2400,0.000100,0
46.8000,100.000,50.000,492.2400,492.2400,0.000100,0
46.8500,104.000,52.000,456.4800,456.4800,0.000100,0
46.9000,98.000,49.000,471.8400,471.8400,0.000100,0
46.9500,100.000,50.000,475.2000,475.2000,0.000100,0
47.0000,102.000,51.000,472.3200,472.3200,0.000100,0
47.0500,100.000,50.000,475.6800,475.6800,0.000100,0
47.1000,100.000,50.000,471.6000,471.6000,0.000100,0
47.1500,104.000,52.000,514.8000,514.8000,0.000100,0
47.2000,100.000,50.000,507.1200,507.1200,0.000100,0
47.2500,100.000,50.000,552.0000,552.0000,0.000100,0
47.3000,104.000,52.000,507.3600,507.3600,0.000100,0
47.3500,100.000,50.000,507.3600,507.3600,0.000100,0
47.4000,100.000,50.000,553.2000,553.2000,0.000100,0
47.4500,104.000,52.000,506.8800,506.8800,0.000100,0
47.5000,100.000,50.000,531.6000,531.6000,0.000100,0
47.5500,100.000,50.000,528.7200,528.7200,0.000100,0
47.6000,104.000,52.000,531.6000,531.6000,0.000100,0
47.6500,100.000,50.000,507.6000,507.6000,0.000100,0
47.7000,100.000,50.000,490.8000,490.8000,0.000100,0
47.7500,104.000,52.000,507.3600,507.3600,0.000100,0
47.8000,100.000,50.000,508.8000,508.8000,0.000100,0
47.8500,98.000,49.000,506.1600,506.1600,0.000100,0
47.9000,104.000,52.000,487.4400,487.4400,0.000100,0
47.9500,100.000,50.000,507.1200,507.1200,0.000100,0
48.0000,100.000,50.000,487.6800,487.6800,0.000100,0
48.0500,100.000,50.000,484.5600,484.5600,0.000100,0
48.1000,100.000,50.000,510.7200,510.7200,0.000100,0
48.1500,102.000,51.000,486.4800,486.4800,0.000100,0
48.2000,104.000,52.000,508.5600,508.5600,0.000100,0
48.2500,104.000,52.000,505.9200,505.9200,0.000100,0
48.3000,102.000,51.000,509.2800,509.2800,0.000100,0
48.3500,102.000,51.000,507.1200,507.1200,0.000100,0
48.4000,100.000,50.000,508.3200,508.3200,0.000100,0
48.4500,104.000,52.000,481.6800,481.6800,0.000100,0
48.5000,100.000,50.000,491.0400,491.0400,0.000100,0
48.5500,100.000,50.000,526.0800,526.0800,0.000100,0
48.6000,104.000,52.000,489.6000,489.6000,0.000100,0
48.6500,100.000,50.000,463.6800,463.6800,0.000100,0
48.7000,98.000,49.000,510.9600,510.9600,0.000100,0
48.7500,104.000,52.000,484.0800,484.0800,0.000100,0
48.8000,100.000,50.000,510.9600,510.9600,0.000100,0
48.8500,100.000,50.000,504.9600,504.9600,0.000100,0
48.9000,104.000,52.000,511.2000,511.2000,0.000100,0
48.9500,100.000,50.000,505.2000,505.2000,0.000100,0
49.0000,100.000,50.000,510.4800,510.4800,0.000100,0
49.0500,104.000,52.000,485.2800,485.2800,0.000100,0
49.1000,100.000,50.000,490.0800,490.0800,0.000100,0
49.1500,100.000,50.000,526.3200,526.3200,0.000100,0
49.2000,104.000,52.000,490.0800,490.0800,0.000100,0
49.2500,100.000,50.000,460.3200,460.3200,0.000100,0
49.3000,100.000,50.000,533.2800,533.2800,0.000100,0
49.3500,104.000,52.000,484.5600,484.5600,0.000100,0
49.4000,100.000,50.000,511.2000,511.2000,0.000100,0
49.4500,100.000,50.000,503.5200,503.5200,0.000100,0
49.5000,104.000,52.000,491.7600,491.7600,0.000100,0
49.5500,100.000,50.000,503.2800,503.2800,0.000100,0
49.6000,100.000,50.000,512.4000,512.4000,0.000100,0
49.6500,104.000,52.000,505.6800,505.6800,0.000100,0
49.7000,100.000,50.000,489.6000,489.6000,0.000100,0
49.7500,100.000,50.000,503.7600,503.7600,0.000100,0
49.8000,104.000,52.000,491.0400,491.0400,0.000100,0
49.8500,100.000,50.000,505.9200,505.9200,0.000100,0
49.9000,100.000,50.000,488.1600,488.1600,0.000100,0
49.9500,104.000,52.000,483.1200,483.1200,0.000100,0
50.0000,100.000,50.000,532.0800,532.0800,0.000100,0
50.0500,100.000,50.000,484.3200,484.3200,0.000100,0
50.1000,104.000,52.000,491.5200,491.5200,0.000100,0
50.1500,100.000,50.000,504.0000,504.0000,0.000100,0
50.2000,102.000,51.000,513.1200,513.1200,0.000100,0
50.2500,104.000,52.000,502.5600,502.5600,0.000100,0
50.3000,100.000,50.000,492.0000,492.0000,0.000100,0
50.3500,102.000,51.000,514.5600,514.5600,0.000100,0
50.4000,104.000,52.000,491.5200,491.5200,0.000100,0
50.4500,100.000,50.000,504.9600,504.9600,0.000100,0
50.5000,104.000,52.000,511.9200,511.9200,0.000100,0
50.5500,100.000,50.000,461.2800,461.2800,0.000100,0
50.6000,102.000,51.000,535.4400,535.4400,0.000100,0
50.6500,104.000,52.000,482.4000,482.4000,0.000100,0
50.7000,104.000,52.000,492.2400,492.2400,0.000100,0
50.7500,100.000,50.000,503.0400,503.0400,0.000100,0
50.8000,104.000,52.000,513.8400,513.8400,0.000100,0
50.8500,100.000,50.000,482.4000,482.4000,0.000100,0
50.9000,100.000,50.000,512.8800,512.8800,0.000100,0
50.9500,104.000,52.000,504.4800,504.4800,0.000100,0
51.0000,100.000,50.000,487.6800,487.6800,0.000100,0
51.0500,100.000,50.000,503.7600,503.7600,0.000100,0
51.1000,104.000,52.000,462.9600,462.9600,0.000100,0
51.1500,100.000,50.000,420.9600,420.9600,0.000100,0
51.2000,104.000,52.000,465.3600,465.3600,0.000100,0
51.2500,104.000,52.000,417.8400,417.8400,0.000100,0
51.3000,98.000,49.000,447.1200,447.1200,0.000100,0
51.3500,100.000,50.000,435.6000,435.6000,0.000100,0
51.4000,104.000,52.000,444.9600,444.9600,0.000100,0
51.4500,100.000,50.000,464.1600,464.1600,0.000100,0
51.5000,100.000,50.000,479.2800,479.2800,0.000100,0
51.5500,104.000,52.000,468.2400,468.2400,0.000100,0
51.6000,100.000,50.000,478.5600,478.5600,0.000100,0
51.6500,100.000,50.000,469.4400,469.4400,0.000100,0
51.7000,104.000,52.000,457.6800,457.6800,0.000100,0
51.7500,100.000,50.000,490.0800,490.0800,0.000100,0
51.8000,100.000,50.000,456.9600,456.9600,0.000100,0
51.8500,104.000,52.000,449.0400,449.0400,0.000100,0
51.9000,100.000,50.000,498.0000,498.0000,0.000100,0
51.9500,100.000,50.000,452.8800,452.8800,0.000100,0
52.0000,104.000,52.000,479.5200,479.5200,0.000100,0
52.0500,100.000,50.000,466.0800,466.0800,0.000100,0
52.1000,100.000,50.000,482.8800,482.8800,0.000100,0
52.1500,104.000,52.000,468.4800,468.4800,0.000100,0
52.2000,98.000,49.000,480.0000,480.0000,0.000100,0
52.2500,102.000,51.000,466.8000,466.8000,0.000100,0
52.3000,98.000,49.000,458.8800,458.8800,0.000100,0
52.3500,100.000,50.000,490.5600,490.5600,0.000100,0
52.4000,104.000,52.000,458.8800,458.8800,0.000100,0
52.4500,100.000,50.000,450.7200,450.7200,0.000100,0
52.5000,100.000,50.000,498.0000,498.0000,0.000100,0
52.5500,104.000,52.000,450.9600,450.9600,0.000100,0
52.6000,98.000,49.000,482.1600,482.1600,0.000100,0
52.6500,100.000,50.000,464.6400,464.6400,0.000100,0
52.7000,104.000,52.000,482.6400,482.6400,0.000100,0
52.7500,100.000,50.000,466.0800,466.0800,0.000100,0
52.8000,100.000,50.000,482.6400,482.6400,0.000100,0
52.8500,104.000,52.000,465.8400,465.8400,0.000100,0
52.9000,100.000,50.000,457.6800,457.6800,0.000100,0
52.9500,100.000,50.000,490.8000,490.8000,0.000100,0
53.0000,104.000,52.000,456.0000,456.0000,0.000100,0
53.0500,100.000,50.000,450.7200,450.7200,0.000100,0
53.1000,100.000,50.000,497.2800,497.2800,0.000100,0
53.1500,104.000,52.000,452.4000,452.4000,0.000100,0
53.2000,100.000,50.000,481.4400,481.4400,0.000100,0
53.2500,100.000,50.000,464.4000,464.4000,0.000100,0
53.3000,104.000,52.000,481.6800,481.6800,0.000100,0
53.3500,108.000,54.000,463.9200,463.9200,0.000100,0
53.4000,100.000,50.000,482.6400,482.6400,0.000100,0
53.4500,104.000,52.000,462.0000,462.0000,0.000100,0
53.5000,100.000,50.000,476.6400,476.6400,0.000100,0
53.5500,100.000,50.000,454.0800,454.0800,0.000100,0
53.6000,98.000,49.000,446.4000,446.4000,0.000100,0
53.6500,100.000,50.000,476.8800,476.8800,0.000100,0
53.7000,100.000,50.000,445.2000,445.2000,0.000100,0
53.7500,100.000,50.000,439.9200,439.9200,0.000100,0
53.8000,100.000,50.000,486.2400,486.2400,0.000100,0
53.8500,102.000,51.000,439.9200,439.9200,0.000100,0
53.9000,104.000,52.000,472.0800,472.0800,0.000100,0
53.9500,100.000,50.000,454.8000,454.8000,0.000100,0
54.0000,104.000,52.000,473.2800,473.2800,0.000100,0
54.0500,104.000,52.000,454.0800,454.0800,0.000100,0
54.1000,98.000,49.000,472.3200,472.3200,0.000100,0
54.1500,100.000,50.000,454.3200,454.3200,0.000100,0
54.2000,100.000,50.000,445.9200,445.9200,0.000100,0
54.2500,100.000,50.000,478.3200,478.3200,0.000100,0
54.3000,104.000,52.000,448.0800,448.0800,0.000100,0
54.3500,100.000,50.000,440.4000,440.4000,0.000100,0
54.4000,100.000,50.000,484.3200,484.3200,0.000100,0
54.4500,104.000,52.000,442.8000,442.8000,0.000100,0
54.5000,100.000,50.000,472.8000,472.8000,0.000100,0
54.5500,102.000,51.000,454.3200,454.3200,0.000100,0
54.6000,104.000,52.000,472.8000,472.8000,0.000100,0
54.6500,100.000,50.000,454.0800,454.0800,0.000100,0
54.7000,100.000,50.000,472.3200,472.3200,0.000100,0
54.7500,104.000,52.000,452.8800,452.8800,0.000100,0
54.8000,104.000,52.000,446.1600,446.1600,0.000100,0
54.8500,104.000,52.000,479.5200,479.5200,0.000100,0
54.9000,104.000,52.000,444.4800,444.4800,0.000100,0
54.9500,100.000,50.000,444.0000,444.0000,0.000100,0
55.0000,100.000,50.000,482.1600,482.1600,0.000100,0
55.0500,104.000,52.000,443.2800,443.2800,0.000100,0
55.1000,100.000,50.000,471.8400,471.8400,0.000100,0
55.1500,100.000,50.000,452.8800,452.8800,0.000100,0
55.2000,104.000,52.000,395.2800,395.2800,0.000100,0
55.2500,100.000,50.000,6.2400,6.2400,0.000100,0
55.3000,100.000,50.000,76.5600,76.5600,0.000100,0
55.3500,122.000,61.000,145.2000,145.2000,0.000100,0
55.4000,122.000,61.000,289.6800,289.6800,0.000100,0
55.4500,106.000,53.000,285.6000,285.6000,0.000100,0
55.5000,114.000,57.000,333.6000,333.6000,0.000100,0
55.5500,106.000,53.000,300.9600,300.9600,0.000100,0
55.6000,102.000,51.000,327.1200,327.1200,0.000100,0
55.6500,108.000,54.000,330.4800,330.4800,0.000100,0
55.7000,114.000,57.000,332.8800,332.8800,0.000100,0
55.7500,102.000,51.000,335.2800,335.2800,0.000100,0
55.8000,108.000,54.000,325.2000,325.2000,0.000100,0
55.8500,106.000,53.000,330.2400,330.2400,0.000100,0
55.9000,104.000,52.000,318.2400,318.2400,0.000100,0
55.9500,102.000,51.000,338.1600,338.1600,0.000100,0
56.0000,102.000,51.000,324.0000,324.0000,0.000100,0
56.0500,106.000,53.000,317.2800,317.2800,0.000100,0
56.1000,108.000,54.000,351.6000,351.6000,0.000100,0
56.1500,104.000,52.000,327.6000,327.6000,0.000100,0
56.2000,104.000,52.000,341.7600,341.7600,0.000100,0
56.2500,106.000,53.000,319.9200,319.9200,0.000100,0
56.3000,102.000,51.000,347.0400,347.0400,0.000100,0
56.3500,102.000,51.000,350.8800,350.8800,0.000100,0
56.4000,106.000,53.000,341.5200,341.5200,0.000100,0
56.4500,106.000,53.000,324.0000,324.0000,0.000100,0
56.5000,108.000,54.000,325.2000,325.2000,0.000100,0
56.5500,104.000,52.000,362.8800,362.8800,0.000100,0
56.6000,108.000,54.000,331.4400,331.4400,0.000100,0
56.6500,108.000,54.000,326.8800,326.8800,0.000100,0
56.7000,112.000,56.000,369.1200,369.1200,0.000100,0
56.7500,100.000,50.000,326.8800,326.8800,0.000100,0
56.8000,114.000,57.000,353.2800,353.2800,0.000100,0
56.8500,108.000,54.000,337.9200,337.9200,0.000100,0
56.9000,102.000,51.000,315.6000,315.6000,0.000100,0
56.9500,104.000,52.000,321.8400,321.8400,0.000100,0
57.0000,108.000,54.000,322.3200,322.3200,0.000100,0
57.0500,104.000,52.000,309.1200,309.1200,0.000100,0
57.1000,106.000,53.000,318.7200,318.7200,0.000100,0
57.1500,104.000,52.000,323.2800,323.2800,0.000100,0
57.2000,104.000,52.000,302.4000,302.4000,0.000100,0
57.2500,106.000,53.000,336.7200,336.7200,0.000100,0
57.3000,102.000,51.000,303.6000,303.6000,0.000100,0
57.3500,106.000,53.000,313.6800,313.6800,0.000100,0
57.4000,106.000,53.000,346.0800,346.0800,0.000100,0
57.4500,108.000,54.000,317.7600,317.7600,0.000100,0
57.5000,106.000,53.000,332.4000,332.4000,0.000100,0
57.5500,106.000,53.000,281.7600,281.7600,0.000100,0
57.6000,102.000,51.000,312.0000,312.0000,0.000100,0
57.6500,104.000,52.000,314.1600,314.1600,0.000100,0
57.7000,106.000,53.000,340.3200,340.3200,0.000100,0
57.7500,102.000,51.000,305.7600,305.7600,0.000100,0
57.8000,104.000,52.000,306.9600,306.9600,0.000100,0
57.8500,108.000,54.000,356.6400,356.6400,0.000100,0
57.9000,104.000,52.000,334.3200,334.3200,0.000100,0
57.9500,106.000,53.000,330.2400,330.2400,0.000100,0
58.0000,108.000,54.000,353.0400,353.0400,0.000100,0
58.0500,102.000,51.000,319.9200,319.9200,0.000100,0
58.1000,106.000,53.000,350.8800,350.8800,0.000100,0
58.1500,106.000,53.000,342.4800,342.4800,0.000100,0
58.2000,104.000,52.000,355.9200,355.9200,0.000100,0
58.2500,104.000,52.000,344.6400,344.6400,0.000100,0
58.3000,108.000,54.000,352.0800,352.0800,0.000100,0
58.3500,104.000,52.000,343.9200,343.9200,0.000100,0
58.4000,108.000,54.000,340.3200,340.3200,0.000100,0
58.4500,106.000,53.000,361.2000,361.2000,0.000100,0
58.5000,108.000,54.000,339.1200,339.1200,0.000100,0
58.5500,108.000,54.000,327.8400,327.8400,0.000100,0
58.6000,106.000,53.000,371.2800,371.2800,0.000100,0
58.6500,108.000,54.000,326.6400,326.6400,0.000100,0
58.7000,102.000,51.000,356.4000,356.4000,0.000100,0
58.7500,106.000,53.000,342.0000,342.0000,0.000100,0
58.8000,112.000,56.000,356.8800,356.8800,0.000100,0
58.8500,102.000,51.000,336.4800,336.4800,0.000100,0
58.9000,108.000,54.000,317.5200,317.5200,0.000100,0
58.9500,102.000,51.000,306.2400,306.2400,0.000100,0
59.0000,104.000,52.000,313.2000,313.2000,0.000100,0
59.0500,106.000,53.000,307.6800,307.6800,0.000100,0
59.1000,102.000,51.000,300.0000,300.0000,0.000100,0
59.1500,102.000,51.000,316.3200,316.3200,0.000100,0
59.2000,108.000,54.000,304.3200,304.3200,0.000100,0
59.2500,110.000,55.000,292.5600,292.5600,0.000100,0
59.3000,106.000,53.000,326.8800,326.8800,0.000100,0
59.3500,102.000,51.000,290.1600,290.1600,0.000100,0
59.4000,108.000,54.000,341.2800,341.2800,0.000100,0
59.4500,106.000,53.000,313.4400,313.4400,0.000100,0
59.5000,110.000,55.000,327.1200,327.1200,0.000100,0
59.5500,104.000,52.000,318.9600,318.9600,0.000100,0
59.6000,116.000,58.000,350.6400,350.6400,0.000100,0
59.6500,108.000,54.000,346.5600,346.5600,0.000100,0
59.7000,104.000,52.000,339.6000,339.6000,0.000100,0
59.7500,108.000,54.000,360.9600,360.9600,0.000100,0
59.8000,102.000,51.000,337.6800,337.6800,0.000100,0
59.8500,106.000,53.000,328.3200,328.3200,0.000100,0
59.9000,108.000,54.000,367.9200,367.9200,0.000100,0
59.9500,106.000,53.000,327.8400,327.8400,0.000100,0
60.0000,106.000,53.000,357.1200,357.1200,0.000100,0
60.0500,108.000,54.000,341.7600,341.7600,0.000100,0
60.1000,108.000,54.000,352.8000,352.8000,0.000100,0
60.1500,106.000,53.000,342.4800,342.4800,0.000100,0
60.2000,106.000,53.000,348.2400,348.2400,0.000100,0
60.2500,108.000,54.000,334.5600,334.5600,0.000100,0
60.3000,108.000,54.000,330.7200,330.7200,0.000100,0
60.3500,108.000,54.000,349.4400,349.4400,0.000100,0
60.4000,108.000,54.000,317.5200,317.5200,0.000100,0
60.4500,108.000,54.000,318.4800,318.4800,0.000100,0
60.5000,106.000,53.000,370.0800,370.0800,0.000100,0
60.5500,104.000,52.000,325.4400,325.4400,0.000100,0
60.6000,102.000,51.000,353.7600,353.7600,0.000100,0
60.6500,106.000,53.000,341.0400,341.0400,0.000100,0
60.7000,102.000,51.000,357.1200,357.1200,0.000100,0
60.7500,106.000,53.000,340.3200,340.3200,0.000100,0
60.8000,106.000,53.000,353.7600,353.7600,0.000100,0
60.8500,104.000,52.000,343.9200,343.9200,0.000100,0
60.9000,108.000,54.000,353.2800,353.2800,0.000100,0
60.9500,108.000,54.000,341.7600,341.7600,0.000100,0
61.0000,106.000,53.000,338.6400,338.6400,0.000100,0
61.0500,108.000,54.000,359.7600,359.7600,0.000100,0
61.1000,112.000,56.000,340.3200,340.3200,0.000100,0
61.1500,106.000,53.000,326.4000,326.4000,0.000100,0
61.2000,112.000,56.000,367.4400,367.4400,0.000100,0
61.2500,108.000,54.000,331.6800,331.6800,0.000100,0
61.3000,108.000,54.000,356.4000,356.4000,0.000100,0
61.3500,106.000,53.000,342.7200,342.7200,0.000100,0
61.4000,108.000,54.000,357.1200,357.1200,0.000100,0
61.4500,104.000,52.000,341.0400,341.0400,0.000100,0
61.5000,106.000,53.000,357.3600,357.3600,0.000100,0
61.5500,108.000,54.000,343.2000,343.2000,0.000100,0
61.6000,104.000,52.000,339.3600,339.3600,0.000100,0
61.6500,108.000,54.000,360.2400,360.2400,0.000100,0
61.7000,106.000,53.000,337.9200,337.9200,0.000100,0
61.7500,106.000,53.000,328.3200,328.3200,0.000100,0
61.8000,108.000,54.000,366.9600,366.9600,0.000100,0
61.8500,106.000,53.000,329.5200,329.5200,0.000100,0
61.9000,104.000,52.000,357.6000,357.6000,0.000100,0
61.9500,108.000,54.000,342.0000,342.0000,0.000100,0
62.0000,100.000,50.000,357.8400,357.8400,0.000100,0
62.0500,106.000,53.000,343.4400,343.4400,0.000100,0
62.1000,106.000,53.000,356.4000,356.4000,0.000100,0
62.1500,108.000,54.000,342.4800,342.4800,0.000100,0
62.2000,106.000,53.000,334.5600,334.5600,0.000100,0
62.2500,108.000,54.000,331.9200,331.9200,0.000100,0
62.3000,108.000,54.000,325.9200,325.9200,0.000100,0
62.3500,108.000,54.000,328.3200,328.3200,0.000100,0
62.4000,106.000,53.000,351.3600,351.3600,0.000100,0
62.4500,104.000,52.000,333.1200,333.1200,0.000100,0
62.5000,102.000,51.000,356.6400,356.6400,0.000100,0
62.5500,106.000,53.000,342.2400,342.2400,0.000100,0
62.6000,114.000,57.000,357.6000,357.6000,0.000100,0
62.6500,102.000,51.000,342.0000,342.0000,0.000100,0
62.7000,108.000,54.000,356.4000,356.4000,0.000100,0
62.7500,102.000,51.000,343.2000,343.2000,0.000100,0
62.8000,106.000,53.000,357.8400,357.8400,0.000100,0
62.8500,108.000,54.000,341.7600,341.7600,0.000100,0
62.9000,108.000,54.000,340.0800,340.0800,0.000100,0
62.9500,108.000,54.000,359.5200,359.5200,0.000100,0
63.0000,108.000,54.000,339.6000,339.6000,0.000100,0
63.0500,104.000,52.000,328.3200,328.3200,0.000100,0
63.1000,108.000,54.000,369.6000,369.6000,0.000100,0
63.1500,104.000,52.000,329.7600,329.7600,0.000100,0
63.2000,106.000,53.000,348.0000,348.0000,0.000100,0
63.2500,106.000,53.000,340.5600,340.5600,0.000100,0
63.3000,104.000,52.000,356.4000,356.4000,0.000100,0
63.3500,102.000,51.000,342.7200,342.7200,0.000100,0
63.4000,116.000,58.000,356.4000,356.4000,0.000100,0
63.4500,106.000,53.000,341.7600,341.7600,0.000100,0
63.5000,104.000,52.000,334.5600,334.5600,0.000100,0
63.5500,106.000,53.000,326.8800,326.8800,0.000100,0
63.6000,110.000,55.000,300.0000,300.0000,0.000100,0
63.6500,104.000,52.000,293.5200,293.5200,0.000100,0
63.7000,116.000,58.000,321.6000,321.6000,0.000100,0
63.7500,108.000,54.000,324.2400,324.2400,0.000100,0
63.8000,106.000,53.000,335.5200,335.5200,0.000100,0
63.8500,108.000,54.000,303.8400,303.8400,0.000100,0
63.9000,106.000,53.000,316.5600,316.5600,0.000100,0
63.9500,106.000,53.000,302.8800,302.8800,0.000100,0
64.0000,112.000,56.000,329.2800,329.2800,0.000100,0
64.0500,106.000,53.000,341.2800,341.2800,0.000100,0
64.1000,108.000,54.000,301.6800,301.6800,0.000100,0
64.1500,108.000,54.000,323.2800,323.2800,0.000100,0
64.2000,104.000,52.000,309.3600,309.3600,0.000100,0
64.2500,108.000,54.000,309.6000,309.6000,0.000100,0
64.3000,106.000,53.000,339.1200,339.1200,0.000100,0
64.3500,106.000,53.000,332.4000,332.4000,0.000100,0
64.4000,114.000,57.000,354.9600,354.9600,0.000100,0
64.4500,106.000,53.000,342.4800,342.4800,0.000100,0
64.5000,108.000,54.000,357.8400,357.8400,0.000100,0
64.5500,104.000,52.000,342.0000,342.0000,0.000100,0
64.6000,116.000,58.000,357.1200,357.1200,0.000100,0
64.6500,104.000,52.000,342.7200,342.7200,0.000100,0
64.7000,108.000,54.000,355.2000,355.2000,0.000100,0
64.7500,106.000,53.000,337.6800,337.6800,0.000100,0
64.8000,108.000,54.000,335.0400,335.0400,0.000100,0
64.8500,106.000,53.000,368.1600,368.1600,0.000100,0
64.9000,108.000,54.000,336.2400,336.2400,0.000100,0
64.9500,106.000,53.000,331.6800,331.6800,0.000100,0
65.0000,106.000,53.000,339.8400,339.8400,0.000100,0
65.0500,108.000,54.000,301.9200,301.9200,0.000100,0
65.1000,104.000,52.000,316.0800,316.0800,0.000100,0
65.1500,108.000,54.000,304.3200,304.3200,0.000100,0
65.2000,112.000,56.000,315.8400,315.8400,0.000100,0
65.2500,104.000,52.000,303.6000,303.6000,0.000100,0
65.3000,106.000,53.000,316.5600,316.5600,0.000100,0
65.3500,106.000,53.000,318.2400,318.2400,0.000100,0
65.4000,102.000,51.000,298.3200,298.3200,0.000100,0
65.4500,106.000,53.000,347.5200,347.5200,0.000100,0
65.5000,106.000,53.000,300.2400,300.2400,0.000100,0
65.5500,102.000,51.000,307.6800,307.6800,0.000100,0
65.6000,108.000,54.000,327.6000,327.6000,0.000100,0
65.6500,104.000,52.000,314.8800,314.8800,0.000100,0
65.7000,104.000,52.000,357.1200,357.1200,0.000100,0
65.7500,106.000,53.000,340.8000,340.8000,0.000100,0
65.8000,104.000,52.000,355.4400,355.4400,0.000100,0
65.8500,104.000,52.000,342.0000,342.0000,0.000100,0
65.9000,108.000,54.000,352.0800,352.0800,0.000100,0
65.9500,108.000,54.000,340.5600,340.5600,0.000100,0
66.0000,108.000,54.000,329.2800,329.2800,0.000100,0
66.0500,108.000,54.000,364.0800,364.0800,0.000100,0
66.1000,104.000,52.000,328.3200,328.3200,0.000100,0
66.1500,108.000,54.000,330.7200,330.7200,0.000100,0
66.2000,106.000,53.000,363.3600,363.3600,0.000100,0
66.2500,100.000,50.000,336.7200,336.7200,0.000100,0
66.3000,112.000,56.000,354.9600,354.9600,0.000100,0
66.3500,106.000,53.000,337.6800,337.6800,0.000100,0
66.4000,102.000,51.000,350.1600,350.1600,0.000100,0
66.4500,106.000,53.000,340.3200,340.3200,0.000100,0
66.5000,106.000,53.000,357.3600,357.3600,0.000100,0
66.5500,108.000,54.000,308.1600,308.1600,0.000100,0
66.6000,100.000,50.000,317.5200,317.5200,0.000100,0
66.6500,108.000,54.000,302.8800,302.8800,0.000100,0
66.7000,108.000,54.000,307.6800,307.6800,0.000100,0
66.7500,108.000,54.000,363.3600,363.3600,0.000100,0
66.8000,104.000,52.000,300.0000,300.0000,0.000100,0
66.8500,104.000,52.000,307.2000,307.2000,0.000100,0
66.9000,114.000,57.000,338.6400,338.6400,0.000100,0
66.9500,108.000,54.000,324.2400,324.2400,0.000100,0
67.0000,112.000,56.000,293.2800,293.2800,0.000100,0
67.0500,106.000,53.000,291.3600,291.3600,0.000100,0
67.1000,108.000,54.000,289.6800,289.6800,0.000100,0
67.1500,104.000,52.000,287.2800,287.2800,0.000100,0
67.2000,108.000,54.000,313.4400,313.4400,0.000100,0
67.2500,108.000,54.000,304.8000,304.8000,0.000100,0
67.3000,106.000,53.000,308.6400,308.6400,0.000100,0
67.3500,108.000,54.000,353.0400,353.0400,0.000100,0
67.4000,106.000,53.000,289.9200,289.9200,0.000100,0
67.4500,104.000,52.000,274.3200,274.3200,0.000100,0
67.5000,108.000,54.000,294.9600,294.9600,0.000100,0
67.5500,100.000,50.000,271.4400,271.4400,0.000100,0
67.6000,108.000,54.000,286.8000,286.8000,0.000100,0
67.6500,106.000,53.000,275.2800,275.2800,0.000100,0
67.7000,106.000,53.000,287.7600,287.7600,0.000100,0
67.7500,106.000,53.000,271.2000,271.2000,0.000100,0
67.8000,108.000,54.000,293.5200,293.5200,0.000100,0
67.8500,104.000,52.000,281.7600,281.7600,0.000100,0
67.9000,106.000,53.000,270.9600,270.9600,0.000100,0
67.9500,106.000,53.000,311.0400,311.0400,0.000100,0
68.0000,106.000,53.000,299.0400,299.0400,0.000100,0
68.0500,108.000,54.000,299.2800,299.2800,0.000100,0
68.1000,112.000,56.000,314.1600,314.1600,0.000100,0
68.1500,108.000,54.000,294.9600,294.9600,0.000100,0
68.2000,108.000,54.000,318.0000,318.0000,0.000100,0
68.2500,106.000,53.000,304.5600,304.5600,0.000100,0
68.3000,106.000,53.000,308.8800,308.8800,0.000100,0
68.3500,108.000,54.000,297.6000,297.6000,0.000100,0
68.4000,106.000,53.000,317.7600,317.7600,0.000100,0
68.4500,104.000,52.000,292.3200,292.3200,0.000100,0
68.5000,114.000,57.000,316.8000,316.8000,0.000100,0
68.5500,108.000,54.000,289.9200,289.9200,0.000100,0
68.6000,104.000,52.000,275.7600,275.7600,0.000100,0
68.6500,108.000,54.000,337.6800,337.6800,0.000100,0
68.7000,108.000,54.000,319.9200,319.9200,0.000100,0
68.7500,104.000,52.000,339.1200,339.1200,0.000100,0
68.8000,108.000,54.000,357.3600,357.3600,0.000100,0
68.8500,108.000,54.000,337.6800,337.6800,0.000100,0
68.9000,104.000,52.000,356.8800,356.8800,0.000100,0
68.9500,108.000,54.000,340.0800,340.0800,0.000100,0
69.0000,108.000,54.000,356.6400,356.6400,0.000100,0
69.0500,104.000,52.000,342.0000,342.0000,0.000100,0
69.1000,108.000,54.000,355.2000,355.2000,0.000100,0
69.1500,104.000,52.000,342.4800,342.4800,0.000100,0
69.2000,104.000,52.000,328.0800,328.0800,0.000100,0
69.2500,108.000,54.000,370.5600,370.5600,0.000100,0
69.3000,106.000,53.000,319.2000,319.2000,0.000100,0
69.3500,106.000,53.000,338.4000,338.4000,0.000100,0
69.4000,108.000,54.000,371.5200,371.5200,0.000100,0
